date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
2022-06-16,Sonoma,County,496668.0,193.0,95313.0,1.0,502.0,1734.0,1725045,225.0,110219,277.0,94318.0,1.0,493.0,4435.0
2022-06-17,Sonoma,County,496668.0,186.0,95499.0,0.0,502.0,1612.0,1726657,237.0,110456,0.0,94318.0,0.0,493.0,
2022-06-18,Sonoma,County,496668.0,165.0,95664.0,0.0,502.0,890.0,1727547,161.0,110617,0.0,94318.0,0.0,493.0,
2022-06-19,Sonoma,County,496668.0,137.0,95801.0,0.0,502.0,524.0,1728071,122.0,110739,0.0,94318.0,0.0,493.0,
2022-06-20,Sonoma,County,496668.0,244.0,96045.0,0.0,502.0,1941.0,1730012,282.0,111021,1045.0,95363.0,0.0,493.0,6216.0
2022-06-21,Sonoma,County,496668.0,239.0,96284.0,0.0,502.0,1976.0,1731988,261.0,111282,0.0,95363.0,0.0,493.0,
2022-06-22,Sonoma,County,496668.0,236.0,96520.0,0.0,502.0,1727.0,1733715,278.0,111560,0.0,95363.0,0.0,493.0,
2022-06-23,Sonoma,County,496668.0,212.0,96732.0,2.0,504.0,1522.0,1735237,253.0,111813,618.0,95981.0,0.0,493.0,4173.0
2022-06-24,Sonoma,County,496668.0,197.0,96929.0,0.0,504.0,1502.0,1736739,239.0,112052,0.0,95981.0,0.0,493.0,
2022-06-25,Sonoma,County,496668.0,139.0,97068.0,0.0,504.0,809.0,1737548,182.0,112234,0.0,95981.0,0.0,493.0,
2022-06-26,Sonoma,County,496668.0,111.0,97179.0,0.0,504.0,530.0,1738078,108.0,112342,0.0,95981.0,0.0,493.0,
2022-06-27,Sonoma,County,496668.0,234.0,97413.0,0.0,504.0,2026.0,1740104,278.0,112620,873.0,96854.0,0.0,493.0,5630.0
2022-06-28,Sonoma,County,496668.0,193.0,97606.0,0.0,504.0,1797.0,1741901,240.0,112860,0.0,96854.0,0.0,493.0,
2022-06-29,Sonoma,County,496668.0,210.0,97816.0,0.0,504.0,1583.0,1743484,251.0,113111,0.0,96854.0,0.0,493.0,
2022-06-30,Sonoma,County,496668.0,183.0,97999.0,0.0,504.0,1503.0,1744987,256.0,113367,525.0,97379.0,2.0,495.0,4074.0
2022-07-01,Sonoma,County,496668.0,164.0,98163.0,1.0,505.0,1271.0,1746258,166.0,113533,0.0,97379.0,0.0,495.0,
2022-07-02,Sonoma,County,496668.0,120.0,98283.0,0.0,505.0,811.0,1747069,135.0,113668,0.0,97379.0,0.0,495.0,
2022-07-03,Sonoma,County,496668.0,105.0,98388.0,0.0,505.0,602.0,1747671,110.0,113778,0.0,97379.0,0.0,495.0,
2022-07-04,Sonoma,County,496668.0,110.0,98498.0,1.0,506.0,517.0,1748188,67.0,113845,652.0,98031.0,0.0,495.0,4678.0
2022-07-05,Sonoma,County,496668.0,295.0,98793.0,0.0,506.0,2208.0,1750396,339.0,114184,0.0,98031.0,0.0,495.0,
2022-07-06,Sonoma,County,496668.0,245.0,99038.0,0.0,506.0,1800.0,1752196,276.0,114460,0.0,98031.0,0.0,495.0,
2022-07-07,Sonoma,County,496668.0,183.0,99221.0,0.0,506.0,1507.0,1753703,235.0,114695,399.0,98430.0,1.0,496.0,2963.0
2022-07-08,Sonoma,County,496668.0,137.0,99358.0,0.0,506.0,1355.0,1755058,169.0,114864,0.0,98430.0,0.0,496.0,
2022-07-09,Sonoma,County,496668.0,146.0,99504.0,0.0,506.0,868.0,1755926,168.0,115032,0.0,98430.0,0.0,496.0,
2022-07-10,Sonoma,County,496668.0,88.0,99592.0,0.0,506.0,481.0,1756407,97.0,115129,0.0,98430.0,0.0,496.0,
2022-07-11,Sonoma,County,496668.0,203.0,99795.0,0.0,506.0,1717.0,1758124,233.0,115362,743.0,99173.0,3.0,499.0,5502.0
2022-07-12,Sonoma,County,496668.0,194.0,99989.0,0.0,506.0,1785.0,1759909,230.0,115592,0.0,99173.0,0.0,499.0,
2022-07-13,Sonoma,County,496668.0,161.0,100150.0,0.0,506.0,1391.0,1761300,185.0,115777,0.0,99173.0,0.0,499.0,
2022-07-14,Sonoma,County,496668.0,158.0,100308.0,0.0,506.0,1320.0,1762620,172.0,115949,506.0,99679.0,0.0,499.0,3774.0
2022-07-15,Sonoma,County,496668.0,133.0,100441.0,0.0,506.0,1336.0,1763956,187.0,116136,0.0,99679.0,0.0,499.0,
2022-07-16,Sonoma,County,496668.0,123.0,100564.0,0.0,506.0,794.0,1764750,138.0,116274,0.0,99679.0,0.0,499.0,
2022-07-17,Sonoma,County,496668.0,87.0,100651.0,0.0,506.0,509.0,1765259,90.0,116364,0.0,99679.0,0.0,499.0,
2022-07-18,Sonoma,County,496668.0,195.0,100846.0,0.0,506.0,1599.0,1766858,212.0,116576,625.0,100304.0,0.0,499.0,5005.0
2022-07-19,Sonoma,County,496668.0,179.0,101025.0,0.0,506.0,1762.0,1768620,220.0,116796,0.0,100304.0,0.0,499.0,
2022-07-20,Sonoma,County,496668.0,157.0,101182.0,0.0,506.0,1348.0,1769968,192.0,116988,0.0,100304.0,0.0,499.0,
2022-07-21,Sonoma,County,496668.0,188.0,101370.0,0.0,506.0,1389.0,1771357,204.0,117192,431.0,100735.0,0.0,499.0,3457.0
2022-07-22,Sonoma,County,496668.0,144.0,101514.0,0.0,506.0,1277.0,1772634,178.0,117370,0.0,100735.0,0.0,499.0,
2022-07-23,Sonoma,County,496668.0,106.0,101620.0,0.0,506.0,735.0,1773369,127.0,117497,0.0,100735.0,0.0,499.0,
2022-07-24,Sonoma,County,496668.0,88.0,101708.0,0.0,506.0,502.0,1773871,76.0,117573,0.0,100735.0,0.0,499.0,
2022-07-25,Sonoma,County,496668.0,203.0,101911.0,1.0,507.0,1632.0,1775503,209.0,117782,581.0,101316.0,0.0,499.0,4605.0
2022-07-26,Sonoma,County,496668.0,159.0,102070.0,0.0,507.0,1731.0,1777234,190.0,117972,0.0,101316.0,0.0,499.0,
2022-07-27,Sonoma,County,496668.0,148.0,102218.0,0.0,507.0,1390.0,1778624,177.0,118149,0.0,101316.0,0.0,499.0,
2022-07-28,Sonoma,County,496668.0,142.0,102360.0,0.0,507.0,1254.0,1779878,157.0,118306,431.0,101747.0,1.0,500.0,3626.0
2022-07-29,Sonoma,County,496668.0,124.0,102484.0,0.0,507.0,1195.0,1781073,151.0,118457,0.0,101747.0,0.0,500.0,
2022-07-30,Sonoma,County,496668.0,103.0,102587.0,3.0,510.0,697.0,1781770,117.0,118574,0.0,101747.0,0.0,500.0,
2022-07-31,Sonoma,County,496668.0,89.0,102676.0,0.0,510.0,447.0,1782217,94.0,118668,0.0,101747.0,0.0,500.0,
2022-08-01,Sonoma,County,496668.0,152.0,102828.0,0.0,510.0,1468.0,1783685,182.0,118850,559.0,102306.0,0.0,500.0,4661.0
2022-08-02,Sonoma,County,496668.0,169.0,102997.0,1.0,511.0,1677.0,1785362,199.0,119049,0.0,102306.0,0.0,500.0,
2022-08-03,Sonoma,County,496668.0,171.0,103168.0,0.0,511.0,1254.0,1786616,189.0,119238,0.0,102306.0,0.0,500.0,
2022-08-04,Sonoma,County,496668.0,124.0,103292.0,1.0,512.0,1198.0,1787814,154.0,119392,376.0,102682.0,2.0,502.0,3047.0
2022-08-05,Sonoma,County,496668.0,106.0,103398.0,1.0,513.0,1115.0,1788929,122.0,119514,0.0,102682.0,0.0,502.0,
2022-08-06,Sonoma,County,496668.0,76.0,103474.0,0.0,513.0,639.0,1789568,89.0,119603,0.0,102682.0,0.0,502.0,
2022-08-07,Sonoma,County,496668.0,64.0,103538.0,0.0,513.0,452.0,1790020,76.0,119679,0.0,102682.0,0.0,502.0,
2022-08-08,Sonoma,County,496668.0,118.0,103656.0,0.0,513.0,1406.0,1791426,158.0,119837,486.0,103168.0,-1.0,501.0,4182.0
2022-08-09,Sonoma,County,496668.0,114.0,103770.0,0.0,513.0,1481.0,1792907,139.0,119976,0.0,103168.0,0.0,501.0,
2022-08-10,Sonoma,County,496668.0,103.0,103873.0,2.0,515.0,1240.0,1794147,131.0,120107,0.0,103168.0,0.0,501.0,
2022-08-11,Sonoma,County,496668.0,92.0,103965.0,0.0,515.0,1039.0,1795186,118.0,120225,328.0,103496.0,3.0,504.0,3150.0
2022-08-12,Sonoma,County,496668.0,94.0,104059.0,0.0,515.0,1133.0,1796319,121.0,120346,0.0,103496.0,0.0,504.0,
2022-08-13,Sonoma,County,496668.0,58.0,104117.0,0.0,515.0,592.0,1796911,66.0,120412,0.0,103496.0,0.0,504.0,
2022-08-14,Sonoma,County,496668.0,52.0,104169.0,0.0,515.0,420.0,1797331,66.0,120478,0.0,103496.0,0.0,504.0,
2022-08-15,Sonoma,County,496668.0,106.0,104275.0,0.0,515.0,1400.0,1798731,117.0,120595,348.0,103844.0,0.0,504.0,4015.0
2022-08-16,Sonoma,County,496668.0,90.0,104365.0,1.0,516.0,1413.0,1800144,128.0,120723,0.0,103844.0,0.0,504.0,
2022-08-17,Sonoma,County,496668.0,103.0,104468.0,1.0,517.0,1235.0,1801379,128.0,120851,0.0,103844.0,0.0,504.0,
2022-08-18,Sonoma,County,496668.0,100.0,104568.0,0.0,517.0,1158.0,1802537,129.0,120980,246.0,104090.0,7.0,511.0,3009.0
2022-08-19,Sonoma,County,496668.0,87.0,104655.0,0.0,517.0,1041.0,1803578,103.0,121083,0.0,104090.0,0.0,511.0,
2022-08-20,Sonoma,County,496668.0,59.0,104714.0,0.0,517.0,604.0,1804182,66.0,121149,0.0,104090.0,0.0,511.0,
2022-08-21,Sonoma,County,496668.0,49.0,104763.0,0.0,517.0,434.0,1804616,54.0,121203,0.0,104090.0,0.0,511.0,
2022-08-22,Sonoma,County,496668.0,106.0,104869.0,0.0,517.0,1500.0,1806116,111.0,121314,354.0,104444.0,9.0,520.0,3954.0
2022-08-23,Sonoma,County,496668.0,80.0,104949.0,0.0,517.0,1288.0,1807404,94.0,121408,0.0,104444.0,0.0,520.0,
2022-08-24,Sonoma,County,496668.0,81.0,105030.0,0.0,517.0,1119.0,1808523,92.0,121500,0.0,104444.0,0.0,520.0,
2022-08-25,Sonoma,County,496668.0,78.0,105108.0,0.0,517.0,1089.0,1809612,89.0,121589,202.0,104646.0,37.0,557.0,2969.0
2022-08-26,Sonoma,County,496668.0,76.0,105184.0,0.0,517.0,1074.0,1810686,88.0,121677,0.0,104646.0,0.0,557.0,
2022-08-27,Sonoma,County,496668.0,42.0,105226.0,0.0,517.0,631.0,1811317,54.0,121731,0.0,104646.0,0.0,557.0,
2022-08-28,Sonoma,County,496668.0,42.0,105268.0,0.0,517.0,433.0,1811750,47.0,121778,0.0,104646.0,0.0,557.0,
2022-08-29,Sonoma,County,496668.0,83.0,105351.0,0.0,517.0,1481.0,1813231,105.0,121883,318.0,104964.0,-30.0,527.0,4027.0
2022-08-30,Sonoma,County,496668.0,79.0,105430.0,0.0,517.0,1331.0,1814562,95.0,121978,0.0,104964.0,0.0,527.0,
2022-08-31,Sonoma,County,496668.0,65.0,105495.0,0.0,517.0,1287.0,1815849,80.0,122058,0.0,104964.0,0.0,527.0,
2022-09-01,Sonoma,County,496668.0,72.0,105567.0,0.0,517.0,1151.0,1817000,80.0,122138,198.0,105162.0,-10.0,517.0,3030.0
2022-09-02,Sonoma,County,496668.0,67.0,105634.0,0.0,517.0,887.0,1817887,76.0,122214,0.0,105162.0,0.0,517.0,
2022-09-03,Sonoma,County,496668.0,34.0,105668.0,0.0,517.0,614.0,1818501,48.0,122262,0.0,105162.0,0.0,517.0,
2022-09-04,Sonoma,County,496668.0,23.0,105691.0,0.0,517.0,338.0,1818839,26.0,122288,0.0,105162.0,0.0,517.0,
2022-09-05,Sonoma,County,496668.0,26.0,105717.0,0.0,517.0,395.0,1819234,18.0,122306,227.0,105389.0,0.0,517.0,3694.0
2022-09-06,Sonoma,County,496668.0,71.0,105788.0,1.0,518.0,1549.0,1820783,92.0,122398,0.0,105389.0,0.0,517.0,
2022-09-07,Sonoma,County,496668.0,60.0,105848.0,1.0,519.0,1136.0,1821919,75.0,122473,0.0,105389.0,0.0,517.0,
2022-09-08,Sonoma,County,496668.0,62.0,105910.0,0.0,519.0,1054.0,1822973,69.0,122542,389.0,105778.0,4.0,521.0,7599.0
2022-09-09,Sonoma,County,496668.0,78.0,105988.0,0.0,519.0,1035.0,1824008,99.0,122641,0.0,105778.0,0.0,521.0,
2022-09-10,Sonoma,County,496668.0,27.0,106015.0,0.0,519.0,509.0,1824517,34.0,122675,0.0,105778.0,0.0,521.0,
2022-09-11,Sonoma,County,496668.0,22.0,106037.0,1.0,520.0,384.0,1824901,31.0,122706,0.0,105778.0,0.0,521.0,
2022-09-12,Sonoma,County,496668.0,66.0,106103.0,0.0,520.0,1361.0,1826262,87.0,122793,0.0,105778.0,0.0,521.0,
2022-09-13,Sonoma,County,496668.0,47.0,106150.0,1.0,521.0,1057.0,1827319,59.0,122852,250.0,106028.0,-3.0,518.0,4423.0
2022-09-14,Sonoma,County,496668.0,58.0,106208.0,0.0,521.0,1173.0,1828492,58.0,122910,0.0,106028.0,0.0,518.0,
2022-09-15,Sonoma,County,496668.0,52.0,106260.0,1.0,522.0,1031.0,1829523,61.0,122971,0.0,106028.0,0.0,518.0,
2022-09-16,Sonoma,County,496668.0,37.0,106297.0,0.0,522.0,858.0,1830381,43.0,123014,0.0,106028.0,0.0,518.0,
2022-09-17,Sonoma,County,496668.0,30.0,106327.0,0.0,522.0,542.0,1830923,38.0,123052,0.0,106028.0,0.0,518.0,
2022-09-18,Sonoma,County,496668.0,34.0,106361.0,0.0,522.0,435.0,1831358,29.0,123081,0.0,106028.0,0.0,518.0,
2022-09-19,Sonoma,County,496668.0,53.0,106414.0,0.0,522.0,1264.0,1832622,70.0,123151,0.0,106028.0,0.0,518.0,
2022-09-20,Sonoma,County,496668.0,58.0,106472.0,0.0,522.0,1095.0,1833717,61.0,123212,294.0,106322.0,1.0,519.0,6293.0
2022-09-21,Sonoma,County,496668.0,52.0,106524.0,0.0,522.0,1114.0,1834831,65.0,123277,0.0,106322.0,0.0,519.0,
2022-09-22,Sonoma,County,496668.0,34.0,106558.0,0.0,522.0,987.0,1835818,45.0,123322,0.0,106322.0,0.0,519.0,
2022-09-23,Sonoma,County,496668.0,35.0,106593.0,0.0,522.0,823.0,1836641,45.0,123367,0.0,106322.0,0.0,519.0,
2022-09-24,Sonoma,County,496668.0,26.0,106619.0,1.0,523.0,597.0,1837238,27.0,123394,0.0,106322.0,0.0,519.0,
2022-09-25,Sonoma,County,496668.0,28.0,106647.0,0.0,523.0,429.0,1837667,32.0,123426,0.0,106322.0,0.0,519.0,
2022-09-26,Sonoma,County,496668.0,55.0,106702.0,0.0,523.0,1280.0,1838947,69.0,123495,0.0,106322.0,0.0,519.0,
2022-09-27,Sonoma,County,496668.0,68.0,106770.0,0.0,523.0,1010.0,1839957,80.0,123575,302.0,106624.0,0.0,519.0,6564.0
2022-09-28,Sonoma,County,496668.0,51.0,106821.0,0.0,523.0,954.0,1840911,59.0,123634,0.0,106624.0,0.0,519.0,
2022-09-29,Sonoma,County,496668.0,34.0,106855.0,0.0,523.0,1082.0,1841993,45.0,123679,0.0,106624.0,0.0,519.0,
2022-09-30,Sonoma,County,496668.0,57.0,106912.0,0.0,523.0,823.0,1842816,61.0,123740,0.0,106624.0,0.0,519.0,
2022-10-01,Sonoma,County,496668.0,34.0,106946.0,0.0,523.0,555.0,1843371,29.0,123769,0.0,106624.0,0.0,519.0,
2022-10-02,Sonoma,County,496668.0,26.0,106972.0,0.0,523.0,388.0,1843759,22.0,123791,0.0,106624.0,0.0,519.0,
2022-10-03,Sonoma,County,496668.0,51.0,107023.0,0.0,523.0,1107.0,1844866,52.0,123843,0.0,106624.0,0.0,519.0,
2022-10-04,Sonoma,County,496668.0,42.0,107065.0,0.0,523.0,982.0,1845848,61.0,123904,316.0,106940.0,1.0,520.0,6102.0
2022-10-05,Sonoma,County,496668.0,38.0,107103.0,0.0,523.0,914.0,1846762,42.0,123946,0.0,106940.0,0.0,520.0,
2022-10-06,Sonoma,County,496668.0,32.0,107135.0,0.0,523.0,969.0,1847731,33.0,123979,0.0,106940.0,0.0,520.0,
2022-10-07,Sonoma,County,496668.0,24.0,107159.0,0.0,523.0,757.0,1848488,29.0,124008,0.0,106940.0,0.0,520.0,
2022-10-08,Sonoma,County,496668.0,27.0,107186.0,0.0,523.0,562.0,1849050,29.0,124037,0.0,106940.0,0.0,520.0,
2022-10-09,Sonoma,County,496668.0,27.0,107213.0,0.0,523.0,316.0,1849366,29.0,124066,0.0,106940.0,0.0,520.0,
2022-10-10,Sonoma,County,496668.0,47.0,107260.0,0.0,523.0,1129.0,1850495,54.0,124120,0.0,106940.0,0.0,520.0,
2022-10-11,Sonoma,County,496668.0,36.0,107296.0,0.0,523.0,827.0,1851322,47.0,124167,259.0,107199.0,0.0,520.0,5789.0
2022-10-12,Sonoma,County,496668.0,45.0,107341.0,0.0,523.0,904.0,1852226,48.0,124215,0.0,107199.0,0.0,520.0,
2022-10-13,Sonoma,County,496668.0,30.0,107371.0,0.0,523.0,883.0,1853109,38.0,124253,0.0,107199.0,0.0,520.0,
2022-10-14,Sonoma,County,496668.0,34.0,107405.0,0.0,523.0,834.0,1853943,40.0,124293,0.0,107199.0,0.0,520.0,
2022-10-15,Sonoma,County,496668.0,19.0,107424.0,0.0,523.0,514.0,1854457,26.0,124319,0.0,107199.0,0.0,520.0,
2022-10-16,Sonoma,County,496668.0,21.0,107445.0,0.0,523.0,336.0,1854793,9.0,124328,0.0,107199.0,0.0,520.0,
2022-10-17,Sonoma,County,496668.0,51.0,107496.0,0.0,523.0,1044.0,1855837,55.0,124383,0.0,107199.0,0.0,520.0,
2022-10-18,Sonoma,County,496668.0,37.0,107533.0,0.0,523.0,883.0,1856720,50.0,124433,237.0,107436.0,7.0,527.0,5494.0
2022-10-19,Sonoma,County,496668.0,43.0,107576.0,0.0,523.0,910.0,1857630,56.0,124489,0.0,107436.0,0.0,527.0,
2022-10-20,Sonoma,County,496668.0,26.0,107602.0,0.0,523.0,838.0,1858468,34.0,124523,0.0,107436.0,0.0,527.0,
2022-10-21,Sonoma,County,496668.0,26.0,107628.0,0.0,523.0,751.0,1859219,35.0,124558,0.0,107436.0,0.0,527.0,
2022-10-22,Sonoma,County,496668.0,14.0,107642.0,0.0,523.0,502.0,1859721,18.0,124576,0.0,107436.0,0.0,527.0,
2022-10-23,Sonoma,County,496668.0,10.0,107652.0,0.0,523.0,158.0,1859879,5.0,124581,0.0,107436.0,0.0,527.0,
2022-10-24,Sonoma,County,496668.0,33.0,107685.0,0.0,523.0,0.0,1859879,0.0,124581,0.0,107436.0,0.0,527.0,
2022-10-25,Sonoma,County,496668.0,0.0,107685.0,0.0,523.0,,1859879,,124581,256.0,107692.0,-3.0,524.0,4811.0
,Sonoma,County,496668.0,7.0,107692.0,1.0,524.0,493.0,1860372,24.0,124605,0.0,107692.0,0.0,524.0,
